tracker_model,target_model,tracker_wins,target_wins,draws
tracker66.pth,target271.pth,142,58,0
tracker66.pth,target273.pth,127,73,0
tracker66.pth,target275.pth,144,56,0
tracker68.pth,target1.pth,118,82,0
tracker68.pth,target3.pth,98,102,0
tracker68.pth,target5.pth,114,86,0
tracker68.pth,target7.pth,187,13,0
tracker68.pth,target9.pth,112,88,0
tracker68.pth,target11.pth,171,29,0
tracker68.pth,target13.pth,84,116,0
tracker68.pth,target15.pth,52,148,0
tracker68.pth,target17.pth,129,71,0
tracker68.pth,target19.pth,38,162,0
tracker68.pth,target21.pth,70,130,0
tracker68.pth,target23.pth,85,115,0
tracker68.pth,target25.pth,129,71,0
tracker68.pth,target27.pth,93,107,0
tracker68.pth,target29.pth,85,115,0
tracker68.pth,target31.pth,91,109,0
tracker68.pth,target33.pth,81,119,0
tracker68.pth,target35.pth,125,75,0
tracker68.pth,target37.pth,120,80,0
tracker68.pth,target39.pth,81,119,0
tracker68.pth,target41.pth,131,69,0
tracker68.pth,target43.pth,88,112,0
tracker68.pth,target45.pth,99,101,0
tracker68.pth,target47.pth,27,173,0
tracker68.pth,target49.pth,117,83,0
tracker68.pth,target51.pth,69,131,0
tracker68.pth,target53.pth,134,66,0
tracker68.pth,target55.pth,125,75,0
tracker68.pth,target57.pth,144,56,0
tracker68.pth,target59.pth,116,84,0
tracker68.pth,target61.pth,140,60,0
tracker68.pth,target63.pth,136,64,0
tracker68.pth,target65.pth,101,99,0
tracker68.pth,target67.pth,144,56,0
tracker68.pth,target69.pth,151,49,0
tracker68.pth,target71.pth,86,114,0
tracker68.pth,target73.pth,67,133,0
tracker68.pth,target75.pth,96,104,0
tracker68.pth,target77.pth,149,51,0
tracker68.pth,target79.pth,135,65,0
tracker68.pth,target81.pth,78,122,0
tracker68.pth,target83.pth,123,77,0
tracker68.pth,target85.pth,134,66,0
tracker68.pth,target87.pth,126,74,0
tracker68.pth,target89.pth,136,64,0
tracker68.pth,target91.pth,98,102,0
tracker68.pth,target93.pth,160,40,0
tracker68.pth,target95.pth,141,59,0
tracker68.pth,target97.pth,134,66,0
tracker68.pth,target99.pth,143,57,0
tracker68.pth,target101.pth,112,88,0
tracker68.pth,target103.pth,110,90,0
tracker68.pth,target105.pth,73,127,0
tracker68.pth,target107.pth,75,125,0
tracker68.pth,target109.pth,125,75,0
tracker68.pth,target111.pth,119,81,0
tracker68.pth,target113.pth,122,78,0
tracker68.pth,target115.pth,119,81,0
tracker68.pth,target117.pth,141,59,0
tracker68.pth,target119.pth,126,74,0
tracker68.pth,target121.pth,156,44,0
tracker68.pth,target123.pth,151,49,0
tracker68.pth,target125.pth,156,44,0
tracker68.pth,target127.pth,123,77,0
tracker68.pth,target129.pth,166,34,0
tracker68.pth,target131.pth,135,65,0
tracker68.pth,target133.pth,154,46,0
tracker68.pth,target135.pth,127,73,0
tracker68.pth,target137.pth,156,44,0
tracker68.pth,target139.pth,119,81,0
tracker68.pth,target141.pth,101,99,0
tracker68.pth,target143.pth,90,110,0
tracker68.pth,target145.pth,90,110,0
tracker68.pth,target147.pth,114,86,0
tracker68.pth,target149.pth,62,138,0
tracker68.pth,target151.pth,106,94,0
tracker68.pth,target153.pth,101,99,0
tracker68.pth,target155.pth,99,101,0
tracker68.pth,target157.pth,70,130,0
tracker68.pth,target159.pth,65,135,0
tracker68.pth,target161.pth,113,87,0
tracker68.pth,target163.pth,91,109,0
tracker68.pth,target165.pth,94,106,0
tracker68.pth,target167.pth,90,110,0
tracker68.pth,target169.pth,102,98,0
tracker68.pth,target171.pth,100,100,0
tracker68.pth,target173.pth,122,78,0
tracker68.pth,target175.pth,95,105,0
tracker68.pth,target177.pth,89,111,0
tracker68.pth,target179.pth,32,168,0
tracker68.pth,target181.pth,102,98,0
tracker68.pth,target183.pth,50,150,0
tracker68.pth,target185.pth,86,114,0
tracker68.pth,target187.pth,28,172,0
tracker68.pth,target189.pth,36,164,0
tracker68.pth,target191.pth,75,125,0
tracker68.pth,target193.pth,116,84,0
tracker68.pth,target195.pth,138,62,0
tracker68.pth,target197.pth,78,122,0
tracker68.pth,target199.pth,136,64,0
tracker68.pth,target201.pth,59,141,0
tracker68.pth,target203.pth,80,120,0
tracker68.pth,target205.pth,63,137,0
tracker68.pth,target207.pth,91,109,0
tracker68.pth,target209.pth,143,57,0
tracker68.pth,target211.pth,183,17,0
tracker68.pth,target213.pth,114,86,0
tracker68.pth,target215.pth,139,61,0
tracker68.pth,target217.pth,159,41,0
tracker68.pth,target219.pth,95,105,0
tracker68.pth,target221.pth,81,119,0
tracker68.pth,target223.pth,135,65,0
tracker68.pth,target225.pth,176,24,0
tracker68.pth,target227.pth,111,89,0
tracker68.pth,target229.pth,124,76,0
tracker68.pth,target231.pth,118,82,0
tracker68.pth,target233.pth,57,143,0
tracker68.pth,target235.pth,18,182,0
tracker68.pth,target237.pth,81,119,0
tracker68.pth,target239.pth,68,132,0
tracker68.pth,target241.pth,61,139,0
tracker68.pth,target243.pth,64,136,0
tracker68.pth,target245.pth,87,113,0
tracker68.pth,target247.pth,66,134,0
tracker68.pth,target249.pth,75,125,0
tracker68.pth,target251.pth,70,130,0
tracker68.pth,target253.pth,70,130,0
tracker68.pth,target255.pth,56,144,0
tracker68.pth,target257.pth,131,69,0
tracker68.pth,target259.pth,175,25,0
tracker68.pth,target261.pth,154,46,0
tracker68.pth,target263.pth,132,68,0
tracker68.pth,target265.pth,150,50,0
tracker68.pth,target267.pth,148,52,0
tracker68.pth,target269.pth,117,83,0
tracker68.pth,target271.pth,175,25,0
tracker68.pth,target273.pth,158,42,0
tracker68.pth,target275.pth,103,97,0
tracker70.pth,target1.pth,117,83,0
tracker70.pth,target3.pth,69,131,0
tracker70.pth,target5.pth,65,135,0
tracker70.pth,target7.pth,179,21,0
tracker70.pth,target9.pth,145,55,0
tracker70.pth,target11.pth,153,47,0
tracker70.pth,target13.pth,72,128,0
tracker70.pth,target15.pth,56,144,0
tracker70.pth,target17.pth,146,54,0
tracker70.pth,target19.pth,122,78,0
tracker70.pth,target21.pth,81,119,0
tracker70.pth,target23.pth,69,131,0
tracker70.pth,target25.pth,155,45,0
tracker70.pth,target27.pth,149,51,0
tracker70.pth,target29.pth,89,111,0
tracker70.pth,target31.pth,123,77,0
tracker70.pth,target33.pth,118,82,0
tracker70.pth,target35.pth,128,72,0
tracker70.pth,target37.pth,134,66,0
tracker70.pth,target39.pth,110,90,0
tracker70.pth,target41.pth,160,40,0
tracker70.pth,target43.pth,88,112,0
tracker70.pth,target45.pth,95,105,0
tracker70.pth,target47.pth,83,117,0
tracker70.pth,target49.pth,112,88,0
tracker70.pth,target51.pth,68,132,0
tracker70.pth,target53.pth,97,103,0
tracker70.pth,target55.pth,96,104,0
tracker70.pth,target57.pth,88,112,0
tracker70.pth,target59.pth,70,130,0
tracker70.pth,target61.pth,99,101,0
tracker70.pth,target63.pth,114,86,0
tracker70.pth,target65.pth,45,155,0
tracker70.pth,target67.pth,187,13,0
tracker70.pth,target69.pth,185,15,0
tracker70.pth,target71.pth,99,101,0
tracker70.pth,target73.pth,36,164,0
tracker70.pth,target75.pth,109,91,0
tracker70.pth,target77.pth,122,78,0
tracker70.pth,target79.pth,100,100,0
tracker70.pth,target81.pth,115,85,0
tracker70.pth,target83.pth,116,84,0
tracker70.pth,target85.pth,138,62,0
tracker70.pth,target87.pth,108,92,0
tracker70.pth,target89.pth,63,137,0
tracker70.pth,target91.pth,71,129,0
tracker70.pth,target93.pth,122,78,0
tracker70.pth,target95.pth,133,67,0
tracker70.pth,target97.pth,104,96,0
tracker70.pth,target99.pth,111,89,0
tracker70.pth,target101.pth,118,82,0
tracker70.pth,target103.pth,113,87,0
tracker70.pth,target105.pth,123,77,0
tracker70.pth,target107.pth,120,80,0
tracker70.pth,target109.pth,139,61,0
tracker70.pth,target111.pth,130,70,0
tracker70.pth,target113.pth,109,91,0
tracker70.pth,target115.pth,113,87,0
tracker70.pth,target117.pth,168,32,0
tracker70.pth,target119.pth,104,96,0
tracker70.pth,target121.pth,115,85,0
tracker70.pth,target123.pth,79,121,0
tracker70.pth,target125.pth,81,119,0
tracker70.pth,target127.pth,79,121,0
tracker70.pth,target129.pth,114,86,0
tracker70.pth,target131.pth,110,90,0
tracker70.pth,target133.pth,134,66,0
tracker70.pth,target135.pth,69,131,0
tracker70.pth,target137.pth,107,93,0
tracker70.pth,target139.pth,128,72,0
tracker70.pth,target141.pth,95,105,0
tracker70.pth,target143.pth,84,116,0
tracker70.pth,target145.pth,104,96,0
tracker70.pth,target147.pth,112,88,0
tracker70.pth,target149.pth,67,133,0
tracker70.pth,target151.pth,87,113,0
tracker70.pth,target153.pth,122,78,0
tracker70.pth,target155.pth,92,108,0
tracker70.pth,target157.pth,55,145,0
tracker70.pth,target159.pth,70,130,0
tracker70.pth,target161.pth,80,120,0
tracker70.pth,target163.pth,69,131,0
tracker70.pth,target165.pth,107,93,0
tracker70.pth,target167.pth,122,78,0
tracker70.pth,target169.pth,152,48,0
tracker70.pth,target171.pth,76,124,0
tracker70.pth,target173.pth,75,125,0
tracker70.pth,target175.pth,67,133,0
tracker70.pth,target177.pth,83,117,0
tracker70.pth,target179.pth,90,110,0
tracker70.pth,target181.pth,99,101,0
tracker70.pth,target183.pth,58,142,0
tracker70.pth,target185.pth,103,97,0
tracker70.pth,target187.pth,106,94,0
tracker70.pth,target189.pth,60,140,0
tracker70.pth,target191.pth,24,176,0
tracker70.pth,target193.pth,13,187,0
tracker70.pth,target195.pth,39,161,0
tracker70.pth,target197.pth,44,156,0
tracker70.pth,target199.pth,35,165,0
tracker70.pth,target201.pth,72,128,0
tracker70.pth,target203.pth,67,133,0
tracker70.pth,target205.pth,64,136,0
tracker70.pth,target207.pth,73,127,0
tracker70.pth,target209.pth,85,115,0
tracker70.pth,target211.pth,128,72,0
tracker70.pth,target213.pth,81,119,0
tracker70.pth,target215.pth,140,60,0
tracker70.pth,target217.pth,46,154,0
tracker70.pth,target219.pth,98,102,0
tracker70.pth,target221.pth,123,77,0
tracker70.pth,target223.pth,137,63,0
tracker70.pth,target225.pth,180,20,0
tracker70.pth,target227.pth,122,78,0
tracker70.pth,target229.pth,164,36,0
tracker70.pth,target231.pth,112,88,0
tracker70.pth,target233.pth,160,40,0
tracker70.pth,target235.pth,26,174,0
tracker70.pth,target237.pth,115,85,0
tracker70.pth,target239.pth,52,148,0
tracker70.pth,target241.pth,77,123,0
tracker70.pth,target243.pth,71,129,0
tracker70.pth,target245.pth,60,140,0
tracker70.pth,target247.pth,100,100,0
tracker70.pth,target249.pth,88,112,0
tracker70.pth,target251.pth,121,79,0
tracker70.pth,target253.pth,97,103,0
tracker70.pth,target255.pth,97,103,0
tracker70.pth,target257.pth,123,77,0
tracker70.pth,target259.pth,142,58,0
tracker70.pth,target261.pth,156,44,0
tracker70.pth,target263.pth,151,49,0
tracker70.pth,target265.pth,122,78,0
tracker70.pth,target267.pth,128,72,0
tracker70.pth,target269.pth,96,104,0
tracker70.pth,target271.pth,123,77,0
tracker70.pth,target273.pth,92,108,0
tracker70.pth,target275.pth,80,120,0
tracker72.pth,target1.pth,160,40,0
tracker72.pth,target3.pth,141,59,0
tracker72.pth,target5.pth,89,111,0
tracker72.pth,target7.pth,141,59,0
tracker72.pth,target9.pth,124,76,0
tracker72.pth,target11.pth,42,158,0
tracker72.pth,target13.pth,120,80,0
tracker72.pth,target15.pth,135,65,0
tracker72.pth,target17.pth,64,136,0
tracker72.pth,target19.pth,64,136,0
tracker72.pth,target21.pth,160,40,0
tracker72.pth,target23.pth,153,47,0
tracker72.pth,target25.pth,166,34,0
tracker72.pth,target27.pth,158,42,0
tracker72.pth,target29.pth,137,63,0
tracker72.pth,target31.pth,181,19,0
tracker72.pth,target33.pth,121,79,0
tracker72.pth,target35.pth,45,155,0
tracker72.pth,target37.pth,122,78,0
tracker72.pth,target39.pth,92,108,0
tracker72.pth,target41.pth,172,28,0
tracker72.pth,target43.pth,87,113,0
tracker72.pth,target45.pth,99,101,0
tracker72.pth,target47.pth,136,64,0
tracker72.pth,target49.pth,108,92,0
tracker72.pth,target51.pth,105,95,0
tracker72.pth,target53.pth,95,105,0
tracker72.pth,target55.pth,80,120,0
tracker72.pth,target57.pth,72,128,0
tracker72.pth,target59.pth,100,100,0
tracker72.pth,target61.pth,84,116,0
tracker72.pth,target63.pth,127,73,0
tracker72.pth,target65.pth,101,99,0
tracker72.pth,target67.pth,138,62,0
tracker72.pth,target69.pth,151,49,0
tracker72.pth,target71.pth,122,78,0
tracker72.pth,target73.pth,151,49,0
tracker72.pth,target75.pth,83,117,0
tracker72.pth,target77.pth,115,85,0
tracker72.pth,target79.pth,53,147,0
tracker72.pth,target81.pth,78,122,0
tracker72.pth,target83.pth,58,142,0
tracker72.pth,target85.pth,114,86,0
tracker72.pth,target87.pth,109,91,0
tracker72.pth,target89.pth,71,129,0
tracker72.pth,target91.pth,65,135,0
tracker72.pth,target93.pth,53,147,0
tracker72.pth,target95.pth,84,116,0
tracker72.pth,target97.pth,80,120,0
tracker72.pth,target99.pth,71,129,0
tracker72.pth,target101.pth,83,117,0
tracker72.pth,target103.pth,154,46,0
tracker72.pth,target105.pth,118,82,0
tracker72.pth,target107.pth,103,97,0
tracker72.pth,target109.pth,131,69,0
tracker72.pth,target111.pth,126,74,0
tracker72.pth,target113.pth,93,107,0
tracker72.pth,target115.pth,97,103,0
tracker72.pth,target117.pth,159,41,0
tracker72.pth,target119.pth,165,35,0
tracker72.pth,target121.pth,165,35,0
tracker72.pth,target123.pth,87,113,0
tracker72.pth,target125.pth,89,111,0
tracker72.pth,target127.pth,67,133,0
tracker72.pth,target129.pth,14,186,0
tracker72.pth,target131.pth,106,94,0
tracker72.pth,target133.pth,57,143,0
tracker72.pth,target135.pth,120,80,0
tracker72.pth,target137.pth,134,66,0
tracker72.pth,target139.pth,118,82,0
tracker72.pth,target141.pth,129,71,0
tracker72.pth,target143.pth,46,154,0
tracker72.pth,target145.pth,121,79,0
tracker72.pth,target147.pth,89,111,0
tracker72.pth,target149.pth,144,56,0
tracker72.pth,target151.pth,124,76,0
tracker72.pth,target153.pth,184,16,0
tracker72.pth,target155.pth,90,110,0
tracker72.pth,target157.pth,104,96,0
tracker72.pth,target159.pth,123,77,0
tracker72.pth,target161.pth,90,110,0
tracker72.pth,target163.pth,149,51,0
tracker72.pth,target165.pth,112,88,0
tracker72.pth,target167.pth,140,60,0
tracker72.pth,target169.pth,78,122,0
tracker72.pth,target171.pth,73,127,0
tracker72.pth,target173.pth,62,138,0
tracker72.pth,target175.pth,78,122,0
tracker72.pth,target177.pth,118,82,0
tracker72.pth,target179.pth,98,102,0
tracker72.pth,target181.pth,109,91,0
tracker72.pth,target183.pth,48,152,0
tracker72.pth,target185.pth,59,141,0
tracker72.pth,target187.pth,51,149,0
tracker72.pth,target189.pth,17,183,0
tracker72.pth,target191.pth,20,180,0
tracker72.pth,target193.pth,113,87,0
tracker72.pth,target195.pth,103,97,0
tracker72.pth,target197.pth,81,119,0
tracker72.pth,target199.pth,120,80,0
tracker72.pth,target201.pth,101,99,0
tracker72.pth,target203.pth,128,72,0
tracker72.pth,target205.pth,106,94,0
tracker72.pth,target207.pth,104,96,0
tracker72.pth,target209.pth,73,127,0
tracker72.pth,target211.pth,99,101,0
tracker72.pth,target213.pth,132,68,0
tracker72.pth,target215.pth,100,100,0
tracker72.pth,target217.pth,78,122,0
tracker72.pth,target219.pth,55,145,0
tracker72.pth,target221.pth,101,99,0
tracker72.pth,target223.pth,178,22,0
tracker72.pth,target225.pth,186,14,0
tracker72.pth,target227.pth,156,44,0
tracker72.pth,target229.pth,155,45,0
tracker72.pth,target231.pth,166,34,0
tracker72.pth,target233.pth,151,49,0
tracker72.pth,target235.pth,141,59,0
tracker72.pth,target237.pth,152,48,0
tracker72.pth,target239.pth,110,90,0
tracker72.pth,target241.pth,124,76,0
tracker72.pth,target243.pth,115,85,0
tracker72.pth,target245.pth,138,62,0
tracker72.pth,target247.pth,132,68,0
tracker72.pth,target249.pth,134,66,0
tracker72.pth,target251.pth,94,106,0
tracker72.pth,target253.pth,148,52,0
tracker72.pth,target255.pth,123,77,0
tracker72.pth,target257.pth,97,103,0
tracker72.pth,target259.pth,90,110,0
tracker72.pth,target261.pth,140,60,0
tracker72.pth,target263.pth,63,137,0
tracker72.pth,target265.pth,97,103,0
tracker72.pth,target267.pth,187,13,0
tracker72.pth,target269.pth,98,102,0
tracker72.pth,target271.pth,94,106,0
tracker72.pth,target273.pth,140,60,0
tracker72.pth,target275.pth,147,53,0
tracker74.pth,target1.pth,153,47,0
tracker74.pth,target3.pth,180,20,0
tracker74.pth,target5.pth,44,156,0
tracker74.pth,target7.pth,158,42,0
tracker74.pth,target9.pth,190,10,0
tracker74.pth,target11.pth,199,1,0
tracker74.pth,target13.pth,97,103,0
tracker74.pth,target15.pth,114,86,0
tracker74.pth,target17.pth,166,34,0
tracker74.pth,target19.pth,163,37,0
tracker74.pth,target21.pth,175,25,0
tracker74.pth,target23.pth,145,55,0
tracker74.pth,target25.pth,148,52,0
tracker74.pth,target27.pth,106,94,0
tracker74.pth,target29.pth,130,70,0
tracker74.pth,target31.pth,157,43,0
tracker74.pth,target33.pth,145,55,0
tracker74.pth,target35.pth,143,57,0
tracker74.pth,target37.pth,143,57,0
tracker74.pth,target39.pth,106,94,0
tracker74.pth,target41.pth,141,59,0
tracker74.pth,target43.pth,156,44,0
tracker74.pth,target45.pth,66,134,0
tracker74.pth,target47.pth,162,38,0
tracker74.pth,target49.pth,118,82,0
tracker74.pth,target51.pth,147,53,0
tracker74.pth,target53.pth,70,130,0
tracker74.pth,target55.pth,70,130,0
tracker74.pth,target57.pth,56,144,0
tracker74.pth,target59.pth,128,72,0
tracker74.pth,target61.pth,123,77,0
tracker74.pth,target63.pth,91,109,0
tracker74.pth,target65.pth,114,86,0
tracker74.pth,target67.pth,152,48,0
tracker74.pth,target69.pth,183,17,0
tracker74.pth,target71.pth,167,33,0
tracker74.pth,target73.pth,196,4,0
tracker74.pth,target75.pth,105,95,0
tracker74.pth,target77.pth,156,44,0
tracker74.pth,target79.pth,146,54,0
tracker74.pth,target81.pth,121,79,0
tracker74.pth,target83.pth,61,139,0
tracker74.pth,target85.pth,111,89,0
tracker74.pth,target87.pth,119,81,0
tracker74.pth,target89.pth,109,91,0
tracker74.pth,target91.pth,127,73,0
tracker74.pth,target93.pth,116,84,0
tracker74.pth,target95.pth,106,94,0
tracker74.pth,target97.pth,118,82,0
tracker74.pth,target99.pth,97,103,0
tracker74.pth,target101.pth,104,96,0
tracker74.pth,target103.pth,95,105,0
tracker74.pth,target105.pth,150,50,0
tracker74.pth,target107.pth,95,105,0
tracker74.pth,target109.pth,71,129,0
tracker74.pth,target111.pth,114,86,0
tracker74.pth,target113.pth,73,127,0
tracker74.pth,target115.pth,126,74,0
tracker74.pth,target117.pth,158,42,0
tracker74.pth,target119.pth,152,48,0
tracker74.pth,target121.pth,160,40,0
tracker74.pth,target123.pth,103,97,0
tracker74.pth,target125.pth,116,84,0
tracker74.pth,target127.pth,82,118,0
tracker74.pth,target129.pth,80,120,0
tracker74.pth,target131.pth,101,99,0
tracker74.pth,target133.pth,75,125,0
tracker74.pth,target135.pth,98,102,0
tracker74.pth,target137.pth,106,94,0
tracker74.pth,target139.pth,168,32,0
tracker74.pth,target141.pth,192,8,0
tracker74.pth,target143.pth,164,36,0
tracker74.pth,target145.pth,88,112,0
tracker74.pth,target147.pth,92,108,0
tracker74.pth,target149.pth,125,75,0
tracker74.pth,target151.pth,114,86,0
tracker74.pth,target153.pth,84,116,0
tracker74.pth,target155.pth,47,153,0
tracker74.pth,target157.pth,104,96,0
tracker74.pth,target159.pth,101,99,0
tracker74.pth,target161.pth,74,126,0
tracker74.pth,target163.pth,148,52,0
tracker74.pth,target165.pth,85,115,0
